"SiteID","ConfigID","AntennaID","Node","ValidNode","StartDate","EndDate","Comment","SiteType","SiteName","ModelMainBranch","AntennaGroup","ArrayOrder","SiteDescription","SiteTypeName","RKM","RKMTotal","Latitude","Longitude"
"B2J",140,"91","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE / SBYC EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"92","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE / SBYC EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"93","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE / SBYC EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"A1","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"A2","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"A3","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"A4","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"E1","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC EAST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"E2","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC EAST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"F1","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC WEST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",140,"F2","B2J",NA,2001-01-22 10:52:04,2006-03-01 00:00:00,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC WEST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"01","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"FULL FLOW BYPASS",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"02","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"FULL FLOW BYPASS",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"03","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"FULL FLOW BYPASS",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"04","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"FULL FLOW BYPASS",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"51","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE ROOM",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"52","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE ROOM",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"81","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"RIVER EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"82","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"RIVER EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"91","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE / SBYC EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"92","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE / SBYC EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"93","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SAMPLE / SBYC EXIT",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"A1","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"A2","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"A3","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"A4","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC SEPARATOR GATE",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"E1","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC EAST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"E2","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC EAST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"F1","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC WEST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"B2J",150,"F2","B2J",NA,2006-03-01 00:00:00,NA,NA,"INT","Bonneville PH2 Juvenile",NA,"SBYC WEST TANK",NA,"Bonneville Dam PH2 Juvenile Bypass and Sampling Facility","Juvenile Fish Bypass Facility","234",234,45.636816,-121.9653
"BBA",100,"01","BBA",NA,2018-03-02 00:00:00,NA,NA,"INT","Big Bear Creek Array",NA,"Single Span",NA,"The Big Bear Creek Array is located in Big Bear Creek about 1.3 river kilometers from the confluence with the Potlatch River. The site consists of a single span of two Biomark 20’ HDPE antennas connected to a QuBE-IS1001 Controller.","Instream Remote Detection System","522.224.024.023.002",795,46.627882,-116.650795
"BBA",100,"02","BBA",NA,2018-03-02 00:00:00,NA,NA,"INT","Big Bear Creek Array",NA,"Single Span",NA,"The Big Bear Creek Array is located in Big Bear Creek about 1.3 river kilometers from the confluence with the Potlatch River. The site consists of a single span of two Biomark 20’ HDPE antennas connected to a QuBE-IS1001 Controller.","Instream Remote Detection System","522.224.024.023.002",795,46.627882,-116.650795
"BBP",100,"01","BBP",NA,2012-03-15 00:00:00,NA,NA,"INT","Blackbird Pond Accl. Site",NA,"Pond Outfall",NA,"This site is a temporary PIT tag detection system located at rkm 40.1 on the Wenatchee River, near Leavenworth, WA. The detection system consists of two, 24 in diameter antennas affixed to the end of the pond outfall pipe. The outfall pipe extends into the Wenatchee River. Each antenna is powered by an Allflex RM 310 reader, connected to a QST QuBE ACN controller. A 24 VDC battery bank powers the detection system. The antennas were built and installed by WDFW.","Monitored Fish Release","754.040",794,47.588592,-120.664375
"BBP",100,"02","BBP",NA,2012-03-15 00:00:00,NA,NA,"INT","Blackbird Pond Accl. Site",NA,"Pond Outfall",NA,"This site is a temporary PIT tag detection system located at rkm 40.1 on the Wenatchee River, near Leavenworth, WA. The detection system consists of two, 24 in diameter antennas affixed to the end of the pond outfall pipe. The outfall pipe extends into the Wenatchee River. Each antenna is powered by an Allflex RM 310 reader, connected to a QST QuBE ACN controller. A 24 VDC battery bank powers the detection system. The antennas were built and installed by WDFW.","Monitored Fish Release","754.040",794,47.588592,-120.664375
"BBT",100,"F1","BBTA0",NA,2011-11-01 00:00:00,2018-06-06 00:00:00,NA,"INT","Touchet River at Bolles Bridge",NA,"UPSTREAM ARRAY",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",100,"F2","BBTA0",NA,2011-11-01 00:00:00,2018-06-06 00:00:00,NA,"INT","Touchet River at Bolles Bridge",NA,"UPSTREAM ARRAY",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",100,"F3","BBTA0",NA,2011-11-01 00:00:00,2018-06-06 00:00:00,NA,"INT","Touchet River at Bolles Bridge",NA,"Upstream Array",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",100,"F4","BBTB0",NA,2011-11-01 00:00:00,2018-06-06 00:00:00,NA,"INT","Touchet River at Bolles Bridge",NA,"DOWNSTREAM ARRAY",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",100,"F5","BBTB0",NA,2011-11-01 00:00:00,2018-06-06 00:00:00,NA,"INT","Touchet River at Bolles Bridge",NA,"DOWNSTREAM ARRAY",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",100,"F6","BBTB0",NA,2011-11-01 00:00:00,2018-06-06 00:00:00,NA,"INT","Touchet River at Bolles Bridge",NA,"DOWNSTREAM ARRAY",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",110,"F1","BBTA0",NA,2018-06-06 00:00:00,NA,NA,"INT","Touchet River at Bolles Bridge",NA,"Upstream Array",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
"BBT",110,"F2","BBTA0",NA,2018-06-06 00:00:00,NA,NA,"INT","Touchet River at Bolles Bridge",NA,"Upstream Array",NA,"BBT is a permanent instream PIT tag interrogation site located approximately 200 feet above the State HWY 124 bridge on the Touchet River, near Bolles Road, at River Kilometer 65.2. The site consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of 3 20-foot HDPE antennas, installed in flat-plate configuration (the original flat plate antennas were replaced in 2018). Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark IS1001-MC (MTS), which was installed in 2018. Prior to that the site operated with a FS2001M multiplexor transceiver. The antennas were built and installed by WDFW. The site is powered by direct power from grid. BBT has remote communication abilities provided by a cellular modem.","Instream Remote Detection System","509.035.065",609,46.2741,-118.220354
